sample_id,image_path,mask_path,boundary_path,category,e2e_group_id,slice_id
AMD (23).E2E_Image 5,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 5.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 5.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 5.csv,AMD Part1,AMD (23).E2E,Image 5
AMD (23).E2E_Image 50,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 50.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 50.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 50.csv,AMD Part1,AMD (23).E2E,Image 50
AMD (23).E2E_Image 51,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 51.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 51.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 51.csv,AMD Part1,AMD (23).E2E,Image 51
AMD (23).E2E_Image 52,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 52.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 52.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 52.csv,AMD Part1,AMD (23).E2E,Image 52
AMD (23).E2E_Image 53,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 53.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 53.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 53.csv,AMD Part1,AMD (23).E2E,Image 53
AMD (23).E2E_Image 54,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 54.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 54.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 54.csv,AMD Part1,AMD (23).E2E,Image 54
AMD (23).E2E_Image 55,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 55.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 55.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 55.csv,AMD Part1,AMD (23).E2E,Image 55
AMD (23).E2E_Image 56,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 56.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 56.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 56.csv,AMD Part1,AMD (23).E2E,Image 56
AMD (23).E2E_Image 57,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 57.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 57.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 57.csv,AMD Part1,AMD (23).E2E,Image 57
AMD (23).E2E_Image 58,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 58.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 58.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 58.csv,AMD Part1,AMD (23).E2E,Image 58
AMD (23).E2E_Image 59,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 59.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 59.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 59.csv,AMD Part1,AMD (23).E2E,Image 59
AMD (23).E2E_Image 6,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 6.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 6.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 6.csv,AMD Part1,AMD (23).E2E,Image 6
AMD (23).E2E_Image 60,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 60.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 60.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 60.csv,AMD Part1,AMD (23).E2E,Image 60
AMD (23).E2E_Image 61,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 61.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 61.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 61.csv,AMD Part1,AMD (23).E2E,Image 61
AMD (23).E2E_Image 7,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 7.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 7.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 7.csv,AMD Part1,AMD (23).E2E,Image 7
AMD (23).E2E_Image 8,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 8.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 8.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 8.csv,AMD Part1,AMD (23).E2E,Image 8
AMD (23).E2E_Image 9,Images/Images_Manual/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 9.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 9.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (23).E2E/2- 25- 2017 5- 14- 57 PM/Image 9.csv,AMD Part1,AMD (23).E2E,Image 9
AMD (9).E2E_Image 1,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 1.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 1.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 1.csv,AMD Part1,AMD (9).E2E,Image 1
AMD (9).E2E_Image 10,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 10.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 10.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 10.csv,AMD Part1,AMD (9).E2E,Image 10
AMD (9).E2E_Image 11,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 11.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 11.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 11.csv,AMD Part1,AMD (9).E2E,Image 11
AMD (9).E2E_Image 12,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 12.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 12.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 12.csv,AMD Part1,AMD (9).E2E,Image 12
AMD (9).E2E_Image 13,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 13.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 13.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 13.csv,AMD Part1,AMD (9).E2E,Image 13
AMD (9).E2E_Image 14,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 14.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 14.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 14.csv,AMD Part1,AMD (9).E2E,Image 14
AMD (9).E2E_Image 15,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 15.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 15.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 15.csv,AMD Part1,AMD (9).E2E,Image 15
AMD (9).E2E_Image 16,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 16.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 16.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 16.csv,AMD Part1,AMD (9).E2E,Image 16
AMD (9).E2E_Image 17,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 17.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 17.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 17.csv,AMD Part1,AMD (9).E2E,Image 17
AMD (9).E2E_Image 18,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 18.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 18.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 18.csv,AMD Part1,AMD (9).E2E,Image 18
AMD (9).E2E_Image 19,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 19.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 19.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 19.csv,AMD Part1,AMD (9).E2E,Image 19
AMD (9).E2E_Image 2,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 2.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 2.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 2.csv,AMD Part1,AMD (9).E2E,Image 2
AMD (9).E2E_Image 3,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 3.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 3.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 3.csv,AMD Part1,AMD (9).E2E,Image 3
AMD (9).E2E_Image 4,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 4.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 4.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 4.csv,AMD Part1,AMD (9).E2E,Image 4
AMD (9).E2E_Image 5,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 5.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 5.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 5.csv,AMD Part1,AMD (9).E2E,Image 5
AMD (9).E2E_Image 6,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 6.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 6.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 6.csv,AMD Part1,AMD (9).E2E,Image 6
AMD (9).E2E_Image 7,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 7.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 7.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 7.csv,AMD Part1,AMD (9).E2E,Image 7
AMD (9).E2E_Image 8,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 8.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 8.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 8.csv,AMD Part1,AMD (9).E2E,Image 8
AMD (9).E2E_Image 9,Images/Images_Manual/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 9.png,Masks/Masks_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 9.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part1/AMD (9).E2E/2- 25- 2017 9- 25- 22 PM/Image 9.csv,AMD Part1,AMD (9).E2E,Image 9
AMD (40).E2E_Image 1,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 1.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 1.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 1.csv,AMD Part2,AMD (40).E2E,Image 1
AMD (40).E2E_Image 10,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 10.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 10.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 10.csv,AMD Part2,AMD (40).E2E,Image 10
AMD (40).E2E_Image 11,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 11.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 11.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 11.csv,AMD Part2,AMD (40).E2E,Image 11
AMD (40).E2E_Image 12,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 12.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 12.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 12.csv,AMD Part2,AMD (40).E2E,Image 12
AMD (40).E2E_Image 13,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 13.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 13.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 13.csv,AMD Part2,AMD (40).E2E,Image 13
AMD (40).E2E_Image 14,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 14.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 14.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 14.csv,AMD Part2,AMD (40).E2E,Image 14
AMD (40).E2E_Image 15,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 15.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 15.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 15.csv,AMD Part2,AMD (40).E2E,Image 15
AMD (40).E2E_Image 16,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 16.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 16.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 16.csv,AMD Part2,AMD (40).E2E,Image 16
AMD (40).E2E_Image 17,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 17.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 17.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 17.csv,AMD Part2,AMD (40).E2E,Image 17
AMD (40).E2E_Image 18,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 18.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 18.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 18.csv,AMD Part2,AMD (40).E2E,Image 18
AMD (40).E2E_Image 19,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 19.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 19.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 19.csv,AMD Part2,AMD (40).E2E,Image 19
AMD (40).E2E_Image 2,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 2.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 2.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 2.csv,AMD Part2,AMD (40).E2E,Image 2
AMD (40).E2E_Image 3,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 3.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 3.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 3.csv,AMD Part2,AMD (40).E2E,Image 3
AMD (40).E2E_Image 4,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 4.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 4.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 4.csv,AMD Part2,AMD (40).E2E,Image 4
AMD (40).E2E_Image 5,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 5.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 5.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 5.csv,AMD Part2,AMD (40).E2E,Image 5
AMD (40).E2E_Image 6,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 6.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 6.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 6.csv,AMD Part2,AMD (40).E2E,Image 6
AMD (40).E2E_Image 7,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 7.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 7.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 7.csv,AMD Part2,AMD (40).E2E,Image 7
AMD (40).E2E_Image 8,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 8.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 8.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 8.csv,AMD Part2,AMD (40).E2E,Image 8
AMD (40).E2E_Image 9,Images/Images_Manual/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 9.png,Masks/Masks_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 9.png,Boundaries/Boundaries_Manual/Grading_1/AMD Part2/AMD (40).E2E/2- 25- 2017 9- 08- 13 PM/Image 9.csv,AMD Part2,AMD (40).E2E,Image 9
DME (19).E2E_Image 1,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 1.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 1.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 1.csv,DME,DME (19).E2E,Image 1
DME (19).E2E_Image 10,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 10.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 10.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 10.csv,DME,DME (19).E2E,Image 10
DME (19).E2E_Image 11,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 11.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 11.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 11.csv,DME,DME (19).E2E,Image 11
DME (19).E2E_Image 12,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 12.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 12.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 12.csv,DME,DME (19).E2E,Image 12
DME (19).E2E_Image 13,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 13.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 13.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 13.csv,DME,DME (19).E2E,Image 13
DME (19).E2E_Image 14,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 14.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 14.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 14.csv,DME,DME (19).E2E,Image 14
DME (19).E2E_Image 15,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 15.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 15.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 15.csv,DME,DME (19).E2E,Image 15
DME (19).E2E_Image 16,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 16.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 16.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 16.csv,DME,DME (19).E2E,Image 16
DME (19).E2E_Image 17,Images/Images_Manual/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 17.png,Masks/Masks_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 17.png,Boundaries/Boundaries_Manual/Grading_1/DME/DME (19).E2E/2- 25- 2017 9- 58- 33 PM/Image 17.csv,DME,DME (19).E2E,Image 17
